install_time;build_time;deps_with_duplicates;deps_without_duplicates;build_size;chromium;firefox;webkit
1156;6757;118;118;116;24441;24565;23909
1154;6747;118;118;116;24685;23591;23832
1175;6872;118;118;116;23587;24595;24183
1169;6461;118;118;116;23696;24326;23066
1205;7399;118;118;116;24095;23880;23446
1151;6863;118;118;116;23937;23992;23685
1168;6895;118;118;116;23687;23823;24081
1228;6851;118;118;116;24206;24370;24107
1158;6836;118;118;116;24087;24101;24059
1212;6394;118;118;116;24475;23694;24304
1304;6673;118;118;116;23673;24062;23979
1136;6717;118;118;116;24302;23770;24744
1233;6957;118;118;116;24854;23757;23804
1138;6709;118;118;120;25041;24476;24104
1196;6757;118;118;116;24210;24275;24097
1160;6708;118;118;116;24451;24062;24220
1218;6635;118;118;116;24273;23931;23401
1210;6793;118;118;116;23668;23938;23673
1196;6435;118;118;116;24783;23810;24061
1173;7419;118;118;116;23482;23812;23797
1150;6727;118;118;116;23875;24489;24384
1206;6575;118;118;116;23687;23459;23544
2037;6680;118;118;116;23883;23222;23810
1180;6691;118;118;116;25101;24117;23992
2095;6748;118;118;116;24521;24449;24158
1225;6659;118;118;116;23939;24426;24967
1189;6720;118;118;116;24733;23589;23394
1160;6318;118;118;116;23990;23768;24274
1301;6820;118;118;116;24297;25484;25110
1230;6652;118;118;116;23586;24277;24021
1161;6623;118;118;120;24203;23770;24228
1226;6767;118;118;116;24593;25235;23770
1994;7037;118;118;116;24174;24565;25013
1165;6777;118;118;116;25084;24487;24776
1206;6952;118;118;116;25008;24278;24296
1242;6840;118;118;116;24227;24538;23916
2129;6794;118;118;116;24839;24322;23931
1202;6509;118;118;116;24873;24884;24062
1209;6607;118;118;116;24259;24951;24108
1169;6830;118;118;116;25203;23392;23628
1311;6684;118;118;116;24628;24376;24912
1220;6639;118;118;116;25124;24667;24442
1138;6782;118;118;116;24421;25986;25273
1171;6947;118;118;116;24224;24223;24044
1180;6844;118;118;116;24884;25022;24538
1175;6479;118;118;116;24683;24346;24325
1182;6899;118;118;116;25145;24378;24412
1190;6801;118;118;116;25737;25823;25536
1215;6842;118;118;116;23930;23896;23552
1150;6673;118;118;116;23372;23227;22837
1181;6880;118;118;120;24138;24163;23750
1201;6940;118;118;116;24459;23774;23885
1247;7332;118;118;116;25486;25129;25169
1708;6622;118;118;116;24872;23906;23412
1146;6630;118;118;116;24398;23836;23714
1186;6893;118;118;116;24478;23881;25192
1172;6780;118;118;116;24343;23424;24667
1229;6755;118;118;116;24857;24485;24849
1186;6879;118;118;116;24535;24689;23598
1161;6321;118;118;116;25029;24409;24046
1166;6806;118;118;116;24308;23938;23843
1318;6718;118;118;116;23640;24161;23927
1164;6779;118;118;116;24203;24206;24678
1160;6740;118;118;116;24959;23856;23895
1319;6378;118;118;116;24418;24959;25134
1606;6862;118;118;116;24884;24873;24564
1176;6663;118;118;116;24405;24421;23421
1221;6521;118;118;116;24548;23782;23750
1175;6443;118;118;116;25131;24344;24045
1439;6830;118;118;116;24747;23752;23263
1714;6612;118;118;116;25131;24772;25077
1228;6871;118;118;116;25135;23991;23295
1433;7319;118;118;116;25713;27343;24847
1145;6855;118;118;116;24987;23784;24620
1184;6858;118;118;120;25114;24639;24101
1168;6837;118;118;116;24017;24226;23704
1125;6802;118;118;116;24551;24914;24440
1214;6746;118;118;116;24605;24306;24467
1168;6574;118;118;116;25098;24252;24952
1179;6418;118;118;116;24356;24139;24607
1227;6787;118;118;116;23822;25464;24559
1283;6767;118;118;116;25597;23713;24667
1266;6868;118;118;116;24765;24498;23675
1196;6375;118;118;116;24521;25101;24430
1188;6812;118;118;116;25015;25438;24258
1163;6840;118;118;116;24313;24084;23931
1141;6796;118;118;116;25283;24349;24841
1146;6791;118;118;116;25020;24417;24936
1147;6705;118;118;116;23677;23458;24001
1293;6751;118;118;116;25303;24760;24339
1167;6853;118;118;116;24822;25040;23396
1207;6710;118;118;116;25019;24761;24265
1185;6428;118;118;116;24360;25249;24317
1308;6741;118;118;116;24691;24637;24855
1144;6940;118;118;116;24349;24989;23964
1170;7413;118;118;116;25941;25766;24294
1155;6842;118;118;116;24690;24964;24301
1135;6902;118;118;116;24586;23634;24995
1239;6808;118;118;116;25465;24751;23974
1280;6780;118;118;116;24371;24350;24764
1258;6722;118;118;116;24767;24002;23970
1172;7428;118;118;116;24487;24298;23876
1169;6589;118;118;116;23969;25500;25032
1219;6659;118;118;116;24516;24738;25141
1348;6730;118;118;116;24549;24912;24086
1176;6754;118;118;116;25057;23510;23184
1179;6852;118;118;116;24025;23826;24268
1147;6852;118;118;116;24554;24947;24709
1142;6263;118;118;116;24442;23727;23822
1239;6724;118;118;116;25493;24021;24676
1238;6515;118;118;116;24200;24622;23826
1176;6706;118;118;116;24556;23815;24130
1217;6862;118;118;116;24743;24565;23862
1192;8910;118;118;116;24392;24310;23892
1170;6558;118;118;116;24393;24239;24842
1185;6878;118;118;116;24393;23857;24789
1511;6967;118;118;116;25109;23993;24190
1217;6986;118;118;116;24195;24408;24094
1172;6800;118;118;116;25036;24955;25868
1220;6697;118;118;116;24686;23923;23608
1220;6712;118;118;116;24167;24113;25085
1173;6497;118;118;116;24186;23693;24961
1146;6469;118;118;116;23685;24386;24025
1178;6770;118;118;116;26090;24250;25265
1269;7059;118;118;116;26119;25544;25585
1329;6846;118;118;116;23713;25061;24548
1179;6811;118;118;116;24575;24819;23874
1348;7583;118;118;116;24967;24354;24036
1198;6605;118;118;116;25760;24828;24668
1152;6857;118;118;116;24799;24889;24437
1449;6783;118;118;116;24411;24375;23993
1810;7022;118;118;116;24169;24006;24883
1820;6470;118;118;116;24500;24198;23437
1172;6864;118;118;116;24465;24362;23373
1184;6753;118;118;116;24053;24479;23547
1216;6719;118;118;116;24353;24365;25024
1150;6738;118;118;116;24906;24900;25140
1206;6841;118;118;116;25422;23739;24264
2125;7020;118;118;116;24495;24345;24385
1149;6634;118;118;116;24201;24028;24095
1269;6812;118;118;116;24036;24534;24213
1213;6662;118;118;116;24173;24000;23265
1211;6720;118;118;116;24296;23709;24654
1174;6731;118;118;116;24677;24133;24186
1238;6520;118;118;116;23811;24020;23799
1179;6955;118;118;116;23515;23578;24072
1460;6683;118;118;116;24281;23947;24026
1140;6424;118;118;116;24169;24248;24447
1160;6556;118;118;116;25529;25558;24059
1148;6909;118;118;116;23824;24006;24814
1370;6764;118;118;116;24234;24376;24534
1748;6771;118;118;116;24490;24127;24164
1181;6625;118;118;116;24325;24493;23938
1194;6679;118;118;116;25626;23944;24210
1197;6632;118;118;116;23895;23926;24004
1300;6732;118;118;120;23649;24081;24562
1212;6638;118;118;116;23470;24759;23710
1173;6654;118;118;116;24876;25225;24420
1247;6789;118;118;116;25167;23878;24087
1248;7032;118;118;116;25234;24375;24177
1152;6730;118;118;116;24463;25481;24770
1170;6698;118;118;116;24089;24488;23453
1214;7593;118;118;116;24416;24092;24369
1190;6365;118;118;116;24087;24869;24108
1167;6581;118;118;116;40022;24786;24434
1227;6689;118;118;116;24592;24306;25013
1354;6829;118;118;116;24348;24332;24961
1200;6614;118;118;116;24842;24411;24515
1201;6900;118;118;116;24298;23715;24407
1161;6793;118;118;116;24375;24158;24462
1246;6485;118;118;116;26041;25838;25043
1207;6697;118;118;116;24431;24451;24632
1249;6799;118;118;116;24184;25869;23901
1295;6762;118;118;116;24295;24400;24565
1337;6626;118;118;116;24668;24439;23967
1204;6890;118;118;116;24032;23960;23821
1137;6923;118;118;116;25035;24216;24827
1142;7150;118;118;116;25960;24347;24619
1170;7126;118;118;116;24115;23673;23565
1255;6588;118;118;116;24285;25114;25367
1179;6801;118;118;116;24066;24288;24382
1197;6880;118;118;116;24396;24359;24653
1203;6729;118;118;116;24141;22889;24070
1221;6934;118;118;116;24666;24370;23946
1178;7389;118;118;116;24878;25259;24702
1242;6877;118;118;116;24495;24536;24101
1224;7049;118;118;116;25186;25022;24768
1214;7141;118;118;116;24619;23679;24256
1880;6514;118;118;116;24135;23466;24637
1189;6847;118;118;116;24230;24419;23598
1220;6888;118;118;116;24864;24415;23810
1191;7480;118;118;116;24115;24793;24319
1165;6669;118;118;116;24364;23988;23451
1140;6786;118;118;116;24298;25030;24444
1256;6459;118;118;116;24105;23973;23902
1204;6657;118;118;116;25364;23368;24750
1154;6701;118;118;116;24070;24911;23829
1137;6620;118;118;116;23798;23624;24462
1212;6765;118;118;116;24303;24452;23901
1371;6672;118;118;116;24690;24451;23897
1173;6748;118;118;116;24115;23694;24822
1184;6837;118;118;116;24002;23751;23953
1208;6669;118;118;116;24068;24078;23657
1316;6839;118;118;116;24463;23571;24878
1172;6680;118;118;116;24464;24940;23920
1254;6859;118;118;116;24569;25299;23853
1233;6441;118;118;116;24309;25087;24361
1154;6867;118;118;116;24746;24647;24321
1222;6492;118;118;116;25015;23965;24002
1166;6871;118;118;116;24219;25077;24424
1167;6710;118;118;116;23782;24510;24662
1188;7010;118;118;116;24967;24509;24595
1169;6698;118;118;116;24799;24275;23774
1194;6789;118;118;116;24985;24600;23766
1379;6706;118;118;116;25208;23992;25184
1221;6801;118;118;116;24532;24681;25164
1251;7049;118;118;116;24239;25388;24350
1185;6864;118;118;116;25470;25273;25505
1256;6479;118;118;116;24629;25029;24583
1179;6872;118;118;120;24917;26064;24169
1307;6784;118;118;116;24556;24135;24485
1181;6469;118;118;120;24385;24692;24111
1287;6962;118;118;120;26097;25122;24710
1296;6782;118;118;116;25788;24751;24728
1190;6825;118;118;116;25594;25576;25405
1171;6393;118;118;116;24438;23702;25411
1189;6920;118;118;116;24832;24934;24285
1598;6788;118;118;120;23460;25013;24890
1125;6924;118;118;116;24973;24143;24035
1305;7094;118;118;120;40024;23806;24421
1192;6751;118;118;116;24963;24513;24400
1574;6617;118;118;120;24107;24881;24200
1266;6967;118;118;116;24608;23887;24300
1227;6477;118;118;116;25095;24957;24036
1217;6529;118;118;116;25126;24271;23883
1162;6913;118;118;120;25103;24299;23903
1157;6792;118;118;116;24307;24692;24577
1159;6374;118;118;116;25010;24057;24871
1189;6914;118;118;120;24576;24094;24450
1147;6704;118;118;116;24774;23544;24110
1251;6710;118;118;116;24835;24154;23873
1137;6785;118;118;116;24635;24084;24192
1203;6647;118;118;116;24400;24402;23723
1154;6459;118;118;120;23884;24093;23697
1193;6773;118;118;116;24207;24348;24428
1136;6680;118;118;116;23958;25530;24237
1155;6756;118;118;116;24286;24487;25374
1125;6415;118;118;116;24622;23777;24374
1237;6889;118;118;120;24752;24997;24138
1176;6713;118;118;116;24333;24184;24831
1190;6700;118;118;116;24688;24750;25106
1382;7105;118;118;116;24163;25403;24553
1480;7173;118;118;116;24729;25212;24734
1183;6542;118;118;116;24062;23712;24559
1394;7596;118;118;116;24336;25193;25334
1402;6741;118;118;116;25090;24473;24083
1333;6464;118;118;116;25374;25053;23235
1354;6712;118;118;116;24531;24599;24224
1207;6616;118;118;116;24682;23457;24668
1227;6844;118;118;116;24034;24573;24271
1441;6677;118;118;116;23972;25388;23841
1243;7284;118;118;120;24351;25077;24358
1162;6548;118;118;120;24648;24281;24637
1625;6765;118;118;116;24794;24626;24133
1120;6780;118;118;120;24188;23791;24253
1191;6414;118;118;116;24074;24707;25245
1237;6927;118;118;116;24315;24393;24595
1169;7170;118;118;116;25217;25363;24202
1176;6729;118;118;116;24979;24809;25648
1147;6840;118;118;116;23483;24526;24356
1188;7429;118;118;116;24562;24073;24037
1207;6698;118;118;116;25502;23622;23964
1203;7350;118;118;116;24249;24460;24078
1275;6924;118;118;116;24454;24532;24744
1169;6716;118;118;116;24309;24905;24704
1175;6850;118;118;116;24874;24597;25155
1375;6822;118;118;116;25114;24646;25746
1163;6524;118;118;116;24380;24237;23937
1175;6848;118;118;116;23782;24607;24190
1267;6664;118;118;116;24993;24340;25190
1381;7583;118;118;116;24525;24518;24267
1433;6773;118;118;116;24335;24702;24974
1153;6803;118;118;116;24954;24539;24196
1154;7068;118;118;116;23829;25417;25728
1382;6448;118;118;120;24953;24952;24606
1212;6830;118;118;116;24330;24782;25169
1242;6734;118;118;116;25248;23990;25315
1186;6769;118;118;116;25665;24020;24265
1437;6845;118;118;120;24473;25098;24440
1390;6445;118;118;120;25302;23489;23104
1545;6544;118;118;116;24043;23524;23169
1140;6711;118;118;116;24472;23610;23820
1155;6508;118;118;120;24452;24075;23968
1287;6790;118;118;120;24389;24247;25009
1172;6738;118;118;116;23776;24328;24316
1272;7448;118;118;116;24398;24128;24146
1170;6813;118;118;116;24992;24998;24641
1164;6632;118;118;116;26090;24200;24370
1154;6673;118;118;116;24279;24561;24719
1225;6834;118;118;116;23997;24647;23674
1276;6506;118;118;116;24959;24028;23963
1232;6760;118;118;116;25066;24688;24938
1152;6324;118;118;116;23479;25113;23591
1336;7636;118;118;116;24784;24943;24072
1342;7094;118;118;120;25206;24683;25495
1170;6366;118;118;116;24402;23318;24513
1195;6655;118;118;116;25713;26441;25016
1188;6898;118;118;116;25132;25251;25096
1205;6612;118;118;120;24862;23984;24533
1218;6715;118;118;116;24261;24841;24775
1160;6851;118;118;116;24848;25088;24132
1180;6799;118;118;116;24631;24441;24419
1143;6645;118;118;120;24508;24191;24198
1144;7358;118;118;120;24662;24371;24313
1147;6879;118;118;116;24723;26150;23285
1239;6684;118;118;120;25601;24846;24600
1175;6393;118;118;116;23928;24338;23773
1169;6603;118;118;120;24300;25028;24401
1205;6530;118;118;116;23838;24335;23923
1216;6738;118;118;116;24831;23970;25105
1216;6469;118;118;116;24651;24146;24026
1160;7725;118;118;116;24090;25234;24651
1251;6850;118;118;116;23664;23196;24877
1386;7105;118;118;116;25061;24890;23881
1240;7294;118;118;116;24460;24196;24157
1296;6775;118;118;116;24570;22838;24599
1151;6563;118;118;116;23827;24322;24246
1302;6811;118;118;116;25015;24242;24714
1178;6945;118;118;116;25455;24270;25542
1155;6735;118;118;116;25070;24027;23792
1188;6292;118;118;116;24739;23974;24901
1195;6668;118;118;116;23525;24288;23069
1157;6791;118;118;116;23916;23508;23442
1146;6706;118;118;116;24056;23470;24413
1215;6604;118;118;120;24662;22682;23219
1250;6659;118;118;116;24183;23858;24613
1186;6690;118;118;116;23150;23629;23814
1335;6759;118;118;116;23807;23917;23848
1428;6708;118;118;116;23391;23596;24290
1188;6792;118;118;120;23886;23649;23186
1202;6643;118;118;120;24047;23874;24886
1205;6984;118;118;116;24428;24244;24092
1166;6656;118;118;116;24321;23966;23667
1220;6763;118;118;116;23651;23520;23838
1177;6918;118;118;116;24601;23964;24175
1204;6723;118;118;120;25075;24705;24293
1492;6836;118;118;116;23808;23775;24549
1180;6565;118;118;120;23297;24492;23445
1169;6759;118;118;120;24120;23695;23569
1202;6795;118;118;116;24834;24383;24175
1197;7026;118;118;116;24227;24826;25314
1190;6850;118;118;116;25108;24399;24626
1262;6844;118;118;116;25203;23997;23154
1208;7087;118;118;116;23092;23920;23725
1169;6513;118;118;116;24236;23677;24491
1297;6947;118;118;116;24027;24673;24137
1276;6914;118;118;120;24762;24446;23884
1183;7227;118;118;116;24098;23313;24122
1156;6766;118;118;116;23915;23161;23700
1162;7237;118;118;116;25135;23814;24237
2329;6861;118;118;116;25436;23783;24765
1161;6859;118;118;116;23466;24334;25218
1297;6397;118;118;116;24288;40029;23247
1461;6761;118;118;116;24074;24204;24425
1198;7515;118;118;120;23865;22978;23421
1214;6777;118;118;120;24144;23609;24185
1197;7200;118;118;120;24266;23947;23700
1200;6928;118;118;116;23697;24059;23976
1407;6744;118;118;120;23856;23645;23509
1192;6756;118;118;116;23862;25180;24363
1205;7484;118;118;116;23859;24321;23467
1206;6557;118;118;116;24464;23696;23822
1177;6933;118;118;116;24479;24133;24643
1143;6992;118;118;116;25294;24670;24456
1219;6725;118;118;116;25068;24710;24172
1598;7159;118;118;116;23585;24496;23984
1187;6529;118;118;116;24527;24699;24853
1172;6551;118;118;116;24904;25737;23744
2379;6553;118;118;116;24128;24572;24108
1188;8059;118;118;116;24090;24261;23460
1344;6867;118;118;116;24249;24146;23327
1185;6596;118;118;116;23929;24531;24563
1214;6584;118;118;116;23940;23793;23715
1230;6711;118;118;116;24662;23821;23764
1189;6758;118;118;116;23602;24737;23531
1227;6650;118;118;116;23909;24916;23693
1226;6855;118;118;120;24863;24516;24719
1248;6884;118;118;116;24259;24763;25211
1156;7016;118;118;116;24597;24434;24223
1204;6715;118;118;120;25636;24949;24390
1202;6873;118;118;116;24307;24286;24308
1230;6403;118;118;116;25539;25169;24439
1231;6702;118;118;116;25523;24993;24450
1443;7141;118;118;116;23525;23506;23799
1211;6916;118;118;116;24562;24919;23879
1300;7007;118;118;120;24266;24073;24024
1267;7286;118;118;116;24457;24371;24087
1230;6873;118;118;116;24130;24270;24167
1222;6660;118;118;116;24162;23873;24472
1202;7096;118;118;116;24691;24085;24287
1267;7126;118;118;116;24570;24286;23890
1354;6478;118;118;116;25414;24331;24797
1141;6449;118;118;116;24926;24046;24549
1129;6629;118;118;116;24383;25107;23793
1206;6954;118;118;116;24121;24295;24051
1704;6886;118;118;116;24364;24707;24780
1204;6853;118;118;116;24698;24720;24336
1293;6903;118;118;116;24695;24494;24321
1168;6662;118;118;116;24277;24926;23634
